법정동코드,시도명,시군구명,읍면동명,리명,순번,생성일자
4155038022,경기도,안성시,원곡면,칠곡리,2,1998-04-01
4155038023,경기도,안성시,원곡면,지문리,3,1998-04-01
4155038024,경기도,안성시,원곡면,산하리,4,1998-04-01
4155038025,경기도,안성시,원곡면,내가천리,5,1998-04-01
4155038026,경기도,안성시,원곡면,외가천리,6,1998-04-01
4155038027,경기도,안성시,원곡면,반제리,7,1998-04-01
4155038028,경기도,안성시,원곡면,성주리,8,1998-04-01
4155039000,경기도,안성시,일죽면,,42,1998-04-01
4155039021,경기도,안성시,일죽면,월정리,1,1998-04-01
4155039022,경기도,안성시,일죽면,주천리,2,1998-04-01
4155039023,경기도,안성시,일죽면,죽림리,3,1998-04-01
4155039024,경기도,안성시,일죽면,가리,4,1998-04-01
4155039025,경기도,안성시,일죽면,산북리,5,1998-04-01
4155039026,경기도,안성시,일죽면,당촌리,6,1998-04-01
4155039027,경기도,안성시,일죽면,방초리,7,1998-04-01
4155039028,경기도,안성시,일죽면,송천리,8,1998-04-01
4155039029,경기도,안성시,일죽면,고은리,9,1998-04-01
4155039030,경기도,안성시,일죽면,화곡리,10,1998-04-01
4155039031,경기도,안성시,일죽면,능국리,11,1998-04-01
4155039032,경기도,안성시,일죽면,신흥리,12,1998-04-01
4155039033,경기도,안성시,일죽면,금산리,13,1998-04-01
4155039034,경기도,안성시,일죽면,장암리,14,1998-04-01
4155039035,경기도,안성시,일죽면,화봉리,15,1998-04-01
4155040000,경기도,안성시,죽산면,,43,1998-04-01
4155040021,경기도,안성시,죽산면,죽산리,1,1998-04-01
4155040022,경기도,안성시,죽산면,매산리,2,1998-04-01
4155040023,경기도,안성시,죽산면,장원리,3,1998-04-01
4155040024,경기도,안성시,죽산면,두현리,4,1998-04-01
4155040025,경기도,안성시,죽산면,장능리,5,1998-04-01
4155040026,경기도,안성시,죽산면,장계리,6,1998-04-01
4155040027,경기도,안성시,죽산면,용설리,7,1998-04-01
4155040028,경기도,안성시,죽산면,칠장리,8,1998-04-01
4155040029,경기도,안성시,죽산면,당목리,9,1998-04-01
4155040030,경기도,안성시,죽산면,두교리,10,1998-04-01
4155041000,경기도,안성시,삼죽면,,44,1998-04-01
4155041021,경기도,안성시,삼죽면,내장리,1,1998-04-01
4155041022,경기도,안성시,삼죽면,율곡리,2,1998-04-01
4155041023,경기도,안성시,삼죽면,용월리,3,1998-04-01
4155041024,경기도,안성시,삼죽면,덕산리,4,1998-04-01
4155041025,경기도,안성시,삼죽면,배태리,5,1998-04-01
4155041026,경기도,안성시,삼죽면,내강리,6,1998-04-01
4155041027,경기도,안성시,삼죽면,진촌리,7,1998-04-01
4155041028,경기도,안성시,삼죽면,미장리,8,1998-04-01
4155041029,경기도,안성시,삼죽면,마전리,9,1998-04-01
4155041030,경기도,안성시,삼죽면,기솔리,10,1998-04-01
4155042000,경기도,안성시,고삼면,,45,1998-04-01
4155042021,경기도,안성시,고삼면,쌍지리,1,1998-04-01
4155042022,경기도,안성시,고삼면,신창리,2,1998-04-01
4155042023,경기도,안성시,고삼면,대갈리,3,1998-04-01
4155042024,경기도,안성시,고삼면,가유리,4,1998-04-01
4155042025,경기도,안성시,고삼면,삼은리,5,1998-04-01
4155042026,경기도,안성시,고삼면,봉산리,6,1998-04-01
4155042027,경기도,안성시,고삼면,월향리,7,1998-04-01
4157000000,경기도,김포시,,,36,1998-04-01
4157010100,경기도,김포시,북변동,,1,1998-04-01
4157010200,경기도,김포시,걸포동,,2,1998-04-01
4157010300,경기도,김포시,운양동,,3,1998-04-01
4157010400,경기도,김포시,장기동,,4,1998-04-01
4157010500,경기도,김포시,감정동,,5,1998-04-01
4157010600,경기도,김포시,사우동,,6,1998-04-01
4157010700,경기도,김포시,풍무동,,7,1998-04-01
4157010800,경기도,김포시,마산동,,0,2009-09-01
4157010900,경기도,김포시,구래동,,0,2009-09-01
4157025000,경기도,김포시,통진읍,,0,2004-01-01
4157025021,경기도,김포시,통진읍,도사리,0,2004-01-01
4157025022,경기도,김포시,통진읍,마송리,0,2004-01-01
4157025023,경기도,김포시,통진읍,서암리,0,2004-01-01
4157025024,경기도,김포시,통진읍,수참리,0,2004-01-01
4157025025,경기도,김포시,통진읍,가현리,0,2004-01-01
4157025026,경기도,김포시,통진읍,동을산리,0,2004-01-01
4157025027,경기도,김포시,통진읍,귀전리,0,2004-01-01
4157025028,경기도,김포시,통진읍,고정리,0,2004-01-01
4157025029,경기도,김포시,통진읍,옹정리,0,2004-01-01
4157025300,경기도,김포시,고촌읍,,0,2009-09-01
4157025321,경기도,김포시,고촌읍,향산리,0,2009-09-01
4157025322,경기도,김포시,고촌읍,풍곡리,0,2009-09-01
4157025323,경기도,김포시,고촌읍,태리,0,2009-09-01
4157025324,경기도,김포시,고촌읍,신곡리,0,2009-09-01
4157025325,경기도,김포시,고촌읍,전호리,0,2009-09-01
4157025600,경기도,김포시,양촌읍,,9,2011-11-14
4157025621,경기도,김포시,양촌읍,양곡리,1,2011-11-14
4157025622,경기도,김포시,양촌읍,누산리,2,2011-11-14
4157025623,경기도,김포시,양촌읍,석모리,3,2011-11-14
4157025624,경기도,김포시,양촌읍,구래리,5,2011-11-14
4157025625,경기도,김포시,양촌읍,대포리,6,2011-11-14
4157025626,경기도,김포시,양촌읍,학운리,7,2011-11-14
4157025627,경기도,김포시,양촌읍,유현리,8,2011-11-14
4157025628,경기도,김포시,양촌읍,흥신리,9,2011-11-14
4157034000,경기도,김포시,대곶면,,11,1998-04-01
4157034021,경기도,김포시,대곶면,대능리,1,1998-04-01
4157034022,경기도,김포시,대곶면,대벽리,2,1998-04-01
4157034023,경기도,김포시,대곶면,약암리,3,1998-04-01
4157034024,경기도,김포시,대곶면,상마리,4,1998-04-01
4157034025,경기도,김포시,대곶면,율생리,5,1998-04-01
4157034026,경기도,김포시,대곶면,초원지리,6,1998-04-01
4157034027,경기도,김포시,대곶면,거물대리,7,1998-04-01
4157034028,경기도,김포시,대곶면,오니산리,8,1998-04-01
4157034029,경기도,김포시,대곶면,송마리,9,1998-04-01
4157034030,경기도,김포시,대곶면,석정리,10,1998-04-01
4157034031,경기도,김포시,대곶면,쇄암리,11,1998-04-01
4157034032,경기도,김포시,대곶면,신안리,12,1998-04-01
4157034033,경기도,김포시,대곶면,대명리,13,1998-04-01
4157035000,경기도,김포시,월곶면,,12,1998-04-01
4157035021,경기도,김포시,월곶면,군하리,1,1998-04-01
4157035022,경기도,김포시,월곶면,고막리,2,1998-04-01
4157035023,경기도,김포시,월곶면,갈산리,3,1998-04-01
4157035024,경기도,김포시,월곶면,고양리,4,1998-04-01
4157035025,경기도,김포시,월곶면,포내리,5,1998-04-01
4157035026,경기도,김포시,월곶면,성동리,6,1998-04-01
4157035027,경기도,김포시,월곶면,보구곶리,7,1998-04-01
4157035028,경기도,김포시,월곶면,용강리,8,1998-04-01
4157035029,경기도,김포시,월곶면,조강리,9,1998-04-01
4157035030,경기도,김포시,월곶면,개곡리,10,1998-04-01
4157036000,경기도,김포시,하성면,,13,1998-04-01
4157036021,경기도,김포시,하성면,마곡리,1,1998-04-01
4157036022,경기도,김포시,하성면,석탄리,2,1998-04-01
4157036023,경기도,김포시,하성면,후평리,3,1998-04-01
4157036024,경기도,김포시,하성면,시암리,4,1998-04-01
4157036025,경기도,김포시,하성면,마조리,5,1998-04-01
4157036026,경기도,김포시,하성면,가금리,6,1998-04-01
4157036027,경기도,김포시,하성면,양택리,7,1998-04-01
4157036028,경기도,김포시,하성면,원산리,8,1998-04-01
4157036029,경기도,김포시,하성면,하사리,9,1998-04-01
4157036030,경기도,김포시,하성면,봉성리,10,1998-04-01
4157036031,경기도,김포시,하성면,전류리,11,1998-04-01
4157036032,경기도,김포시,하성면,마근포리,12,1998-04-01
4159000000,경기도,화성시,,,0,2001-03-21
4159100000,경기도,화성시만세구,,,,2026-02-01
4159110100,경기도,화성시만세구,새솔동,,,2026-02-01
4159125000,경기도,화성시만세구,우정읍,,,2026-02-01
4159125021,경기도,화성시만세구,우정읍,원안리,,2026-02-01
4159125022,경기도,화성시만세구,우정읍,호곡리,,2026-02-01
4159125023,경기도,화성시만세구,우정읍,운평리,,2026-02-01
4159125024,경기도,화성시만세구,우정읍,한각리,,2026-02-01
4159125025,경기도,화성시만세구,우정읍,멱우리,,2026-02-01
4159125026,경기도,화성시만세구,우정읍,화수리,,2026-02-01
4159125027,경기도,화성시만세구,우정읍,주곡리,,2026-02-01
4159125028,경기도,화성시만세구,우정읍,이화리,,2026-02-01
4159125029,경기도,화성시만세구,우정읍,석천리,,2026-02-01
4159125030,경기도,화성시만세구,우정읍,매향리,,2026-02-01
4159125031,경기도,화성시만세구,우정읍,화산리,,2026-02-01
4159125032,경기도,화성시만세구,우정읍,조암리,,2026-02-01
4159125033,경기도,화성시만세구,우정읍,국화리,,2026-02-01
4159125300,경기도,화성시만세구,향남읍,,,2026-02-01
4159125321,경기도,화성시만세구,향남읍,평리,,2026-02-01
4159125322,경기도,화성시만세구,향남읍,발안리,,2026-02-01
4159125323,경기도,화성시만세구,향남읍,제암리,,2026-02-01
4159125324,경기도,화성시만세구,향남읍,상신리,,2026-02-01
4159125325,경기도,화성시만세구,향남읍,구문천리,,2026-02-01
4159125326,경기도,화성시만세구,향남읍,하길리,,2026-02-01
4159125327,경기도,화성시만세구,향남읍,화리현리,,2026-02-01
4159125328,경기도,화성시만세구,향남읍,상두리,,2026-02-01
4159125329,경기도,화성시만세구,향남읍,백토리,,2026-02-01
4159125330,경기도,화성시만세구,향남읍,길성리,,2026-02-01
4159125331,경기도,화성시만세구,향남읍,요리,,2026-02-01
4159125332,경기도,화성시만세구,향남읍,수직리,,2026-02-01
4159125333,경기도,화성시만세구,향남읍,갈천리,,2026-02-01
4159125334,경기도,화성시만세구,향남읍,증거리,,2026-02-01
4159125335,경기도,화성시만세구,향남읍,송곡리,,2026-02-01
4159125336,경기도,화성시만세구,향남읍,동오리,,2026-02-01
4159125337,경기도,화성시만세구,향남읍,관리,,2026-02-01
4159125338,경기도,화성시만세구,향남읍,도이리,,2026-02-01
4159125339,경기도,화성시만세구,향남읍,행정리,,2026-02-01
4159125340,경기도,화성시만세구,향남읍,방축리,,2026-02-01
4159125341,경기도,화성시만세구,향남읍,장짐리,,2026-02-01
4159125600,경기도,화성시만세구,남양읍,,,2026-02-01
4159125621,경기도,화성시만세구,남양읍,남양리,,2026-02-01
4159125622,경기도,화성시만세구,남양읍,신남리,,2026-02-01
4159125623,경기도,화성시만세구,남양읍,장덕리,,2026-02-01
4159125624,경기도,화성시만세구,남양읍,안석리,,2026-02-01
4159125625,경기도,화성시만세구,남양읍,활초리,,2026-02-01
4159125626,경기도,화성시만세구,남양읍,온석리,,2026-02-01
4159125627,경기도,화성시만세구,남양읍,무송리,,2026-02-01
4159125628,경기도,화성시만세구,남양읍,북양리,,2026-02-01
4159125629,경기도,화성시만세구,남양읍,송림리,,2026-02-01
4159125630,경기도,화성시만세구,남양읍,수화리,,2026-02-01
4159125631,경기도,화성시만세구,남양읍,장전리,,2026-02-01
4159125632,경기도,화성시만세구,남양읍,신외리,,2026-02-01
4159125633,경기도,화성시만세구,남양읍,문호리,,2026-02-01
4159125634,경기도,화성시만세구,남양읍,시리,,2026-02-01
4159125635,경기도,화성시만세구,남양읍,원천리,,2026-02-01
4159131000,경기도,화성시만세구,마도면,,,2026-02-01
4159131021,경기도,화성시만세구,마도면,석교리,,2026-02-01
4159131022,경기도,화성시만세구,마도면,두곡리,,2026-02-01
4159131023,경기도,화성시만세구,마도면,송정리,,2026-02-01
4159131024,경기도,화성시만세구,마도면,쌍송리,,2026-02-01
4159131025,경기도,화성시만세구,마도면,청원리,,2026-02-01
4159131026,경기도,화성시만세구,마도면,슬항리,,2026-02-01
4159131027,경기도,화성시만세구,마도면,해문리,,2026-02-01
4159131028,경기도,화성시만세구,마도면,백곡리,,2026-02-01
4159131029,경기도,화성시만세구,마도면,금당리,,2026-02-01
4159131030,경기도,화성시만세구,마도면,고모리,,2026-02-01
4159132000,경기도,화성시만세구,송산면,,,2026-02-01
4159132021,경기도,화성시만세구,송산면,사강리,,2026-02-01
4159132022,경기도,화성시만세구,송산면,봉가리,,2026-02-01
4159132023,경기도,화성시만세구,송산면,삼존리,,2026-02-01
4159132024,경기도,화성시만세구,송산면,용포리,,2026-02-01
4159132025,경기도,화성시만세구,송산면,고정리,,2026-02-01
4159132026,경기도,화성시만세구,송산면,쌍정리,,2026-02-01
4159132027,경기도,화성시만세구,송산면,천등리,,2026-02-01
4159132028,경기도,화성시만세구,송산면,신천리,,2026-02-01
4159132029,경기도,화성시만세구,송산면,독지리,,2026-02-01
4159132030,경기도,화성시만세구,송산면,마산리,,2026-02-01
4159132031,경기도,화성시만세구,송산면,고포리,,2026-02-01
4159132032,경기도,화성시만세구,송산면,지화리,,2026-02-01
4159132033,경기도,화성시만세구,송산면,중송리,,2026-02-01
4159132034,경기도,화성시만세구,송산면,육일리,,2026-02-01
4159132035,경기도,화성시만세구,송산면,칠곡리,,2026-02-01
4159133000,경기도,화성시만세구,서신면,,,2026-02-01
4159133021,경기도,화성시만세구,서신면,전곡리,,2026-02-01
4159133022,경기도,화성시만세구,서신면,상안리,,2026-02-01
4159133023,경기도,화성시만세구,서신면,광평리,,2026-02-01
4159133024,경기도,화성시만세구,서신면,장외리,,2026-02-01
4159133025,경기도,화성시만세구,서신면,송교리,,2026-02-01
4159133026,경기도,화성시만세구,서신면,제부리,,2026-02-01
4159133027,경기도,화성시만세구,서신면,홍법리,,2026-02-01
4159133028,경기도,화성시만세구,서신면,매화리,,2026-02-01
4159133029,경기도,화성시만세구,서신면,용두리,,2026-02-01
4159133030,경기도,화성시만세구,서신면,궁평리,,2026-02-01
4159133031,경기도,화성시만세구,서신면,백미리,,2026-02-01
4159133032,경기도,화성시만세구,서신면,사곶리,,2026-02-01
4159134000,경기도,화성시만세구,팔탄면,,,2026-02-01
4159134021,경기도,화성시만세구,팔탄면,하저리,,2026-02-01
4159134022,경기도,화성시만세구,팔탄면,창곡리,,2026-02-01
4159134023,경기도,화성시만세구,팔탄면,기천리,,2026-02-01
4159134024,경기도,화성시만세구,팔탄면,가재리,,2026-02-01
4159134025,경기도,화성시만세구,팔탄면,구장리,,2026-02-01
4159134026,경기도,화성시만세구,팔탄면,율암리,,2026-02-01
4159134027,경기도,화성시만세구,팔탄면,노하리,,2026-02-01
4159134028,경기도,화성시만세구,팔탄면,덕천리,,2026-02-01
4159134029,경기도,화성시만세구,팔탄면,지월리,,2026-02-01
4159134030,경기도,화성시만세구,팔탄면,덕우리,,2026-02-01
4159134031,경기도,화성시만세구,팔탄면,서근리,,2026-02-01
4159134032,경기도,화성시만세구,팔탄면,월문리,,2026-02-01
4159134033,경기도,화성시만세구,팔탄면,화당리,,2026-02-01
4159134034,경기도,화성시만세구,팔탄면,고주리,,2026-02-01
4159134035,경기도,화성시만세구,팔탄면,매곡리,,2026-02-01
4159134036,경기도,화성시만세구,팔탄면,해창리,,2026-02-01
4159135000,경기도,화성시만세구,장안면,,,2026-02-01
